GENE	adrenal_gland	anus	ascites	cardia	cerebral_cortex	cervix_uteri	colon	earwax	esophagus	gall_bladder	hair_follicle	kidney	liver	lung	lymph_node	milk	nasopharynx	oral_cavity	ovary	pancreas	placenta	prostate	rectum	saliva	salivary_gland	seminal_vesicle	skin	spleen	stomach	testis	thyroid_gland	tonsil	tube	uterus_post-menopause	uterus_pre-menopause	vulva
ENSG00000197555	x	x	x	x	x	x	3.3552094073015	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	45.1346902143129	x	x	3.8270838788447	x	x	x	x	x
ENSG00000099985	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	30.6215396809311	x	x	30.4814012149233
ENSG00000114026	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	15.5826894230701	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	7.58589537826199	x
ENSG00000144152	x	x	x	x	x	12.1302339235801	x	x	x	x	x	x	x	x	x	x	x	x	x	5.05094548498189	x	x	x	x	x	x	x	x	x	x	26.0721129667097	x	6.17359010096197	x	x	12.2906737391187
ENSG00000168938	30.5998176730976	171.649957591034	x	x	23.2304225358165	121.249599088307	19.0395977308536	88.487739614451	97.8208368183892	x	267.005195612434	x	x	80.6214019588772	x	146.531754122789	x	201.238730994596	69.4492150338463	117.804153173643	103.249894530661	79.5888613797205	25.6227672843331	63.5285950182954	47.9640968374301	x	x	51.4898462517191	59.6864018704496	124.839724794958	65.1519431635497	49.8703389034766	x	x	x	x
ENSG00000115234	79.1770282291401	134.58917129297	x	x	40.0724788742835	11.6197532459628	32.8433060857225	x	93.744968617623	x	x	48.0235882465334	x	11.5893265315886	144.298256388459	x	31.9961645274742	x	41.9823256380129	58.0606183498668	19.7895631183767	28.7101373626865	44.1992735654746	x	6.89483892038058	55.9860286186069	25.1747636659874	146.930257675653	34.3196810755085	33.7190905828351	37.4623673190411	114.701779477996	11.8275697017596	x	15.7312505406708	x
ENSG00000178537	101.130850319285	68.7629613843806	135.471619500622	12.7019060416218	17.0611937729786	x	209.749692937025	x	71.8428711066403	858.003699561892	196.097482674379	260.69217675074	632.169050481671	133.224828676058	78.9893899488255	x	367.811151566495	x	51.0058098705205	49.4395898668371	353.874039796412	14.6131757190014	169.363900836305	x	79.2594575200748	28.6038251590541	x	31.7332842591205	65.753513502837	16.0563520174493	15.9499169000707	146.505732169873	60.4282432873297	45.3643576960405	40.1862706733474	30.075847712862
ENSG00000159167	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	78.1150479099079	x	x	x	x	x	x	x	x	x	x	x	x	x	5.22259269339888	x	x	x	x	x	x
ENSG00000161653	x	x	x	x	x	x	x	x	x	46.9116421944858	x	x	32.8333351607346	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000011243	x	x	x	x	x	x	x	x	x	x	x	x	x	x	17.9969763203399	x	x	x	10.5726255442939	x	x	x	x	x	x	x	x	46.7541597365369	x	43.7181994759256	x	x	x	x	x	x
ENSG00000129534	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.4522146329366	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000137815	29.435793539347	30.0218824632795	x	x	x	16.6624623323904	x	x	13.4428156551859	x	x	x	10.2798797002891	x	36.1289628195418	x	x	x	82.5066183187072	x	x	x	x	x	x	16.0565387792858	x	36.5499451909271	8.20227390770966	50.0893740769829	x	4.56888187524383	x	8.48831190110138	30.0776748039115	x
ENSG00000090615	98.1297654951153	195.512155445041	x	36.1150389462715	x	63.298266709525	159.033734613097	x	82.6803873670345	5.53184194057328	x	46.7155527690013	53.8379473485492	111.233484220176	210.329124252216	x	8.29991297729553	x	72.6402154034896	52.7139206808129	20.5339176325569	76.8689897252268	84.0798978331553	x	264.70458111967	127.802088675419	244.890697139956	160.421594098803	182.50414060906	111.568237826609	x	32.2335307655415	73.6346751860522	32.2458601802864	85.6955282371172	48.8651256830677
ENSG00000079332	218.869787670141	28.8035678406624	17.0239874965169	55.866300005167	171.519053533131	139.879992260378	26.3581122239539	x	45.1405299479609	119.800772927366	x	86.7170628762014	116.274578416082	125.562340619786	71.6890088346416	84.5234161049357	102.712984271444	222.873324545762	122.077397852148	217.448227894502	222.347206412793	55.5455742769331	29.5597883734991	14.6579938346844	154.935019377888	x	65.6623161995325	89.3293505513472	130.82908017415	89.1463335439991	125.271250021873	26.8487696487535	94.9211412279657	21.3776027698194	37.8749386031867	94.4867377570101
ENSG00000137478	14.0478204886476	x	x	x	x	x	x	x	4.98975215529597	x	x	x	x	x	62.1758478878128	x	x	x	14.6051920914565	x	x	x	x	x	x	x	x	57.0091750347039	x	51.169041563148	x	x	x	x	x	x
ENSG00000145220	x	54.8993432934995	x	x	x	x	x	x	x	48.9298294781874	x	x	15.8528022530525	x	31.5319871922335	x	x	x	x	x	30.270842246083	26.0855953050138	x	x	x	34.2553138775415	x	163.833250625545	x	x	x	14.6210043949007	x	x	x	x
ENSG00000132196	83.0927752634292	16.9494430593272	x	x	x	10.9749735499058	31.020832194307	x	17.7086127258792	60.4257398278441	x	x	150.876113657415	10.9462352128346	38.9403289292518	99.4755119487644	x	10.9291400540158	14.4788128764712	9.13980611568151	37.3828819237341	x	x	x	39.073467317387	x	x	34.4598325337131	32.4152831882017	78.9698091398628	11.7945272944639	27.0842454493498	11.1712582779312	x	14.8583240053561	x
ENSG00000164885	108.091506114867	97.994390930035	x	27.1523110946615	x	126.905154904713	44.837277932727	x	102.383583473172	29.1129702128464	x	114.732122090694	43.5087159898697	47.4648185594072	112.568118099236	x	x	47.390690916816	129.960464739778	79.2636427984529	54.0329368419843	56.6556052022882	40.226870139226	x	94.1274937935916	x	68.7365560846073	94.4354830382242	81.9924121257882	146.620444099558	68.1908847673102	104.392973358813	145.321675516501	72.7300581150683	21.4761099531342	x
ENSG00000132256	x	x	x	x	x	x	x	x	x	x	x	x	16.2824214432655	x	10.4045610735256	x	x	x	x	x	14.9826345375723	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000116771	x	x	x	x	x	x	42.0394317897248	x	x	163.777925229389	x	1198.66876263347	122.334557318457	x	46.1754420443068	x	x	x	x	x	x	x	56.5750701638075	x	39.7142721813922	x	24.1677731193479	x	24.7101703743661	x	x	x	x	x	x	x
ENSG00000161281	x	84.7805803420283	x	x	x	x	x	x	x	x	x	151.255396052074	x	x	x	x	x	x	38.1419260121575	x	x	230.313505610617	x	x	x	35.2667896810122	x	x	x	x	x	90.3163617936979	x	x	x	x
ENSG00000198854	22.2485502575736	x	53.6461903143665	x	x	29.3860988306751	x	836.390963479058	23.7078951193146	x	x	x	x	x	17.3774808235386	53.2702372733004	80.9175920610518	x	91.8782327331845	24.4723365015245	x	21.5639088691078	37.2596615936561	x	17.4368950568107	x	x	72.2601477628133	x	21.3691542976479	31.5804993205826	24.1731885095883	29.9116620487072	44.9102360963436	x	x
ENSG00000180644	x	x	x	x	x	x	x	x	x	x	x	x	x	10.9808068202971	x	x	x	x	x	x	x	x	x	x	x	x	x	73.1730970675966	x	x	x	x	x	x	x	x
ENSG00000054793	x	7.96975107582354	x	x	11.8645385268049	x	9.72414687956256	x	2.77557271998884	x	x	x	x	x	x	x	x	x	x	2.86506875647011	x	x	x	x	10.2070154261741	9.94570456585171	3.72683399940599	x	x	x	x	x	x	x	x	x
ENSG00000166582	11.928742482733	12.1662527722459	x	13.4841138148064	x	47.2667928649334	44.5332963874204	x	12.7111821854404	101.204579502624	x	97.675094738712	126.386515185448	x	27.9512361043019	x	x	x	49.7815824004851	x	x	38.9289998138122	x	x	74.7914730346368	x	34.1352727674406	x	104.704111755789	17.0451330173939	33.864286842071	x	80.1869132322688	120.394954958842	21.3305092076892	x
ENSG00000178950	95.064719470677	19.3915059944846	x	x	x	x	76.8956288364508	x	106.365295324813	x	x	25.9470085078073	x	62.61680251196	122.514760682296	x	x	x	13.0860637646394	36.5983186356657	32.076734455721	13.8209024201598	31.840989511373	x	212.339928930226	x	61.208340295512	65.3399534987167	329.135167450847	20.7561492154771	6.7469369327404	20.6576820311565	6.39040236024834	x	16.9991000889734	x
ENSG00000164741	x	x	6.8363414271967	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000101098	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	7.69948942016269	x	x	x	x	x	x
ENSG00000042832	1346.79031843807	43.3233782150152	x	8.47344903628666	x	1300.31226856597	x	x	x	x	x	x	x	x	x	x	x	x	3431.17464388388	3817.57154499242	x	378.724413254704	150.643677950967	x	1276.80993403687	394.353659571537	489.79066824714	7.60515888258816	901.65315961691	44.8995982270769	110257.288790251	3233.36850552174	x	x	183.189947124498	80.2544632224394
ENSG00000089199	430.557434553232	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	9.10754797644969	x	25.5483878864309	x	x	x	200.232384706547	x	x	x	x	x	x	x	x	x	x
ENSG00000163558	4.26542913018936	8.70071410378796	x	x	x	x	x	x	13.635631798927	x	x	11.6420819991596	5.02485792627058	28.0953370462754	3.33156147505821	x	x	x	10.1775334880031	x	x	4.13417161955219	x	x	20.0577132229253	x	x	6.49127197554242	16.6398453699435	22.4822616474058	6.05452401115815	9.26883066488859	11.469158498676	x	7.62727298941614	x
ENSG00000166016	x	4.39295540735928	x	x	x	x	x	x	x	x	x	x	x	x	3.36418386404286	x	x	x	x	x	x	7.02818540090245	x	x	16.8784306496465	x	x	x	x	x	x	x	x	x	15.4039172980865	x
ENSG00000145241	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.37625782442912	x	x	x	x	x	x	x	x	x	x	x	x	13.8898254808076	x	x	x	x	x	x	x	x
ENSG00000150093	518.919212495421	563.396530993828	147.994868047482	1608.36542555837	2431.4590775728	1068.62424143632	1215.13288900665	x	529.173501499056	189.357405623302	97.3750449115112	624.40817698981	449.102729774205	720.351374267875	252.772542148312	x	1116.14527421422	660.514016636595	613.073708850664	343.699220675744	1506.18239378766	2040.97655666813	1373.63492899044	208.516160181614	244.890684698507	2833.62690302209	183.621426316399	879.560925944392	832.596914041142	865.907113347445	261.365353388659	509.2468010651	727.658093702337	1768.31680938227	967.821122058182	881.141266727166
ENSG00000175084	18.7845855822396	9.57930044789822	90.5876060646509	5446.49029581068	x	4962.17220468162	2454.48194946681	x	3402.84227722333	x	x	x	x	x	7.33595609499027	x	x	x	112.303057925359	898.803166626052	3211.40241351594	1777.5241737909	1132.50807712248	38.9988706073165	x	3944.92301298369	x	100.054525779602	677.844234765382	35.6409639262513	146.649836480232	51.0239232553364	10745.8311204955	2161.32508999957	1024.49069357393	x
ENSG00000114982	4.01939352644914	x	x	x	x	x	x	x	x	x	x	x	x	x	3.13939259500059	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000168610	246.823573899704	465.075321448265	151.308404819696	222.259446850356	44.4632220519096	281.802614881285	275.917610072248	48.3903628563275	570.605396459952	60.8447810194381	292.02866649111	17.1274933314365	202.701699811672	303.108995872735	218.924581573817	10.016535599834	167.366503571492	187.08383709662	210.450120451125	207.071751594532	122.336906933496	252.671059781523	238.204921930039	x	216.394389734156	101.167541312006	137.670591872648	364.921206931137	350.880828907517	394.946839415133	237.526402656888	313.628800633317	241.847670541231	312.449597790947	463.802274708107	78.3807459812313
ENSG00000139433	152.349686462409	127.962539769207	21.6087583227223	81.0420422825379	68.0347688867292	47.3470420888128	100.370035576062	570.137473407201	324.685460067828	21.7235151248659	x	171.221621931613	48.6979983299178	177.086483504749	153.992803325059	x	x	518.642434040401	109.310120812306	157.719846111692	60.4774424670257	71.3017869928662	75.0412114863745	111.633439463388	210.708150368167	45.6252864803588	76.9347616278054	137.697677090863	113.622034120953	162.27417347959	152.648016240575	155.791890632253	60.2422905013224	90.4495204911503	112.17530096913	95.9465498344104
ENSG00000254647	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	36.3446750233908	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000147044	90.0762550957225	68.2460936834172	x	64.001876151702	x	67.9849044132392	64.05325418961	x	63.0756005325791	x	89.8262237799021	87.805195477572	69.9793889860117	67.8068836562961	36.1826093890403	x	x	x	98.6431550066369	2.83084438565903	104.206378195255	58.8711613222718	94.8204796138899	x	121.021063448903	6.55126614747229	66.2816790815857	29.9000194735558	130.518533587989	67.3988922162391	87.6739947008274	39.147365009555	79.5809175447504	93.5100747193735	105.846541911876	x
ENSG00000139344	37.3696888397121	x	x	x	x	x	x	x	x	600.126523586671	x	38.2488755945841	272.340074498983	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000168439	1123.81539642284	910.672628216377	18.560056364686	452.452728951799	186.995162081965	599.83851973326	775.882695718126	22.2590376718816	533.146740953306	494.453497377279	671.649963443599	273.11993315564	601.619473587747	557.707292077906	973.962503408376	221.15984763702	363.937416426247	354.350372112248	679.677650823848	736.605730432142	519.448977223159	687.000962031365	631.648386353119	95.8834791745326	591.201645670256	1900.62668062876	1519.84719762578	1975.65168988871	1088.52069032783	618.367702270087	327.778642237326	434.888263423683	620.915070015818	699.194907945443	757.027003780002	370.844083610798
ENSG00000163412	4.2444213879661	x	x	4.79784530147903	x	2.80303626397736	7.92279973924355	x	2.26141245031958	x	x	x	x	x	1.6575765706642	x	x	x	18.5821967615472	2.33432981605656	x	4.81679633056457	x	x	4.98973165410998	x	x	11.7810659101353	2.06973652078652	7.19543134493871	3.01235238267493	x	8.55950365390184	x	3.79485388457231	x
ENSG00000116191	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.585954193905	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.69959097823055	x	x	x	x	x	x
ENSG00000133027	x	20.5088261017859	x	x	x	x	x	x	x	x	x	x	212.032071512501	x	x	x	73.1340903485126	x	73.8619478653522	x	45.2332871277182	x	x	x	x	x	x	x	x	x	28.5427560526027	x	x	x	x	x
ENSG00000132109	43.8957883460236	100.732020094531	x	x	x	43.4834840805261	81.9375619602225	x	81.8563135538496	x	x	x	x	101.195782604308	179.997825016788	x	x	x	62.9684338308294	48.2832585030077	24.6855257193889	42.814174390858	36.7561526532013	x	25.8018920097402	111.739267097428	47.1045473999765	142.274909151355	64.2156194760034	52.3125364015569	62.3074716325007	71.5395713999977	29.5074503994004	x	39.2463630952286	x
ENSG00000149591	3469.89685063222	1984.96582525472	185.240392753186	30387.2150448208	3664.60267692053	25714.2532111385	19749.8012823544	x	12190.8253913663	271.576873437908	446.897719763685	1633.79217745938	482.106167232037	969.876932297894	2795.20836251056	x	2677.66567907304	3208.22619716005	1685.11104658839	2598.46794070356	2376.18768795548	30040.6209687322	30416.8196738027	611.400123068737	2147.47681595359	20387.1985839303	4250.24512104967	2332.28054147291	8216.74353463357	2051.02162014438	3934.79807135107	2726.6887541161	16275.9982821304	18040.4064346211	19862.0155401314	3255.72419404757
ENSG00000150455	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	16.8173725156392	x
ENSG00000270379	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	7.8805237831248	x	x	x	x	x	x	x
ENSG00000179300	15.9470348900584	195.174629065334	38.4518388280467	27.0395182615643	121.064890858863	52.6574920511909	39.6897958739849	x	50.9791370126046	x	x	x	x	x	18.6834168824072	x	28.9995448889495	20.9750338952071	21.9517731278429	114.016320022397	53.8084797780636	30.9126125631168	13.3532548536177	x	12.4981974387563	131.930822726627	22.8170063437953	8.63228603057778	15.5527255629193	30.6334251185315	11.3179357459339	51.9796583737143	21.4397033868755	193.141151308595	42.7737930108874	384.148535250914
ENSG00000167699	516.854063217867	298.977771816316	204.608177088664	357.52361693113	409.948632984997	427.939761488144	489.589655936237	22.3078335162482	312.369058747797	317.89193561605	269.248936752034	378.99506983015	382.470774224088	243.896678194923	753.16173280682	258.58544845198	589.187684393388	903.037666816084	1216.12560891174	424.264657288029	208.235081406376	342.251876469759	775.142539694111	64.0624487579449	314.386517085677	422.196430649634	706.401844920656	436.313541428844	361.127809636334	675.309682184562	558.44522711614	502.894173816571	798.58782641037	731.87112188718	469.006227299502	495.542721395406
ENSG00000111725	36.7746004879476	16.0743474049827	x	11.8770248580281	x	13.8777844191643	13.0752151622682	x	x	x	x	21.5084495754566	9.5158400983069	6.92072248713925	24.6198994300146	x	x	x	18.3083670162296	28.893067106179	23.6352085016692	35.9006702013531	17.5961278190494	x	16.4693838356939	x	7.51672465767229	22.8312110977413	25.618074950616	11.7666968142655	22.3711573938041	11.4159521749685	21.1889778185293	x	x	14.0613381071082
ENSG00000048544	40.0263017904026	x	x	x	x	x	x	x	x	x	x	136.55996657782	36.2503899100431	26.3643447164101	7.81574848414129	x	x	x	x	x	x	x	x	x	47.0548248594694	x	14.3174011370545	30.4566789373791	19.5183020334646	33.2845160634567	14.2037411636175	10.8722065855921	x	x	x	x
ENSG00000177542	x	7.70181237728011	x	x	45.8626367659897	x	28.1916790435387	x	24.1403352663407	36.6098724135794	x	10.3054910400286	80.8858706863341	39.7916790784158	11.7963013601846	x	x	x	53.6732729512577	x	67.9469978313364	x	12.6464302047138	x	23.6732666794183	x	x	11.4920587549839	14.7294768564414	37.876007915421	x	x	40.6096813794322	x	x	x
ENSG00000149273	251.715238369544	225.91982973355	631.218931719923	56.907204225578	x	106.389729290647	263.122337739694	3523.05263729638	203.851720026877	488.131632181059	1229.9810155537	357.257022720992	401.522682810536	530.555721045544	983.02511334872	867.87047506201	622.529095241273	x	173.033978708922	520.52438005603	656.820979036252	74.9819084100734	286.652417973512	334.456694803043	457.683155802087	205.041821550263	158.467754120665	159.550448050745	88.3768611386485	232.123051089782	571.671795044976	120.335677087073	67.6828022990537	60.9725522967525	252.060094500018	161.695330049979
ENSG00000149743	x	x	x	x	x	x	x	x	12.4371434318571	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	11.3829787978469	11.2102418067816	x	12.6812359843003	x	x	x	x
ENSG00000198040	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.2030656095503	x	x	x	x
ENSG00000110906	x	4.02133845133057	x	x	x	5.20773254721022	14.7196890020045	x	4.20145517613997	x	x	x	x	x	9.23878392243032	x	x	x	6.87033865903143	x	x	7.03832529120359	x	x	3.09012388588485	x	x	12.000670879154	3.84534241742392	x	x	4.28391333251153	10.6017431500367	x	x	x
ENSG00000071205	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	8.04284454572269	x	x	5.45728378036339	x	x	x	x	x	x	x	12.2618727814705	x	x	x	x	x	x
ENSG00000179403	x	9.5474473096321	x	5.29081832236919	x	x	11.649144255632	x	4.98753989541776	x	x	12.7750622690845	x	x	14.62312507341	33.6201209304115	x	6.15627241792378	6.44295003796587	x	10.5286968486154	86.4209965871811	23.5154636570913	x	3.66828051627431	482.539745664251	x	x	13.6943972369575	30.8670574950755	x	5.0854258247837	6.29265512840238	66.1358231851054	8.36954140935711	x
ENSG00000167333	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.9198178107214	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000183918	x	x	x	x	x	x	x	x	x	x	x	x	x	x	25.8280803469665	x	x	54.367550660247	34.860751305374	x	x	x	x	x	x	x	x	37.6154757520996	x	x	x	8.98212838512109	x	x	x	x
ENSG00000109846	415.107446181968	750.524065118975	x	831.821605572913	57.2975569248021	1146.39924785906	1549.71095739602	491.071369978321	1025.41413394076	137.213409206928	4280.67310928245	6926.72666933913	135.873149390389	173.995250876397	338.961817636619	225.886752334058	6176.20334042398	794.164643496098	841.845556466769	1058.47776080186	976.214373667914	1641.3028276522	1832.74914516356	1410.23261863669	1463.9979691532	216.139091717946	1754.80926358089	347.151335067007	956.902635885492	1059.06393163403	2330.09898606368	4120.65373996019	1547.4139448951	609.398592392208	978.458478669068	7726.9126286216
ENSG00000213079	x	4.25830876149401	x	x	x	x	x	x	x	x	x	x	x	x	9.78320899834178	x	x	x	11.676735856752	x	x	x	x	x	x	x	x	x	4.0719415948794	27.874010122922	x	x	x	x	x	x
ENSG00000099331	11.0790367017906	45.1985148248725	x	x	x	3.65832451663528	x	x	2.9514354543132	x	x	x	x	7.29749014188971	97.3508223231294	x	x	x	x	9.13980611568151	24.9219212824894	9.039004285773	x	x	x	3.52529105823578	x	103.227541003275	x	56.7058840592076	x	x	x	x	4.95277466845204	x
ENSG00000091428	19.6453818975923	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.78990663998723	x	x	x	x	x	x	x
ENSG00000138071	218.739955394326	407.14880101059	210.972223189159	302.89489540486	166.060518515549	512.822054678078	306.231292174569	284.645875682849	192.297371523329	66.2789453952137	1049.76401693777	134.331715374919	116.322873020207	360.196628798403	337.427380166152	52.373431931999	298.332536386706	302.092640467412	233.651706906711	264.66378734982	295.228913654105	220.496661072161	256.426761944219	340.596197067784	197.148463302258	250.566841369989	234.729731151398	1099.12502367296	511.995242152108	423.166576772288	294.963990287192	166.363627318513	198.504666323239	309.079200609179	449.81353527326	175.641081126551
ENSG00000128655	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	5.45050729621155	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000173638	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	37.387786526453	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000132357	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.51386989906478	4.87841948479154	x	x	x	x	x	x	x
ENSG00000175311	x	x	x	x	x	x	12.0747448844568	x	x	x	x	46.3462938040993	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	14.1947210330688	x	x	x	x	x	x	x
ENSG00000077514	x	x	x	x	x	x	x	x	11.7763896719338	x	x	x	x	x	x	x	x	x	23.3013239554895	x	x	x	9.25396986453276	x	x	x	x	8.40926361657549	x	x	x	x	x	x	x	x
ENSG00000160293	215.236514038569	92.8747074987756	x	x	x	10.9340944090612	10.3017623480016	x	44.1066309904519	35.1170566005967	x	62.1359894975731	78.5832868914663	5.45273155769705	151.948201758928	x	x	x	26.0008979152757	13.6586437992237	x	4.01179171079854	13.8637203890922	x	58.3918920526252	x	17.7669376980111	25.1326644481077	52.4786340695876	31.560300121186	17.6258932691038	31.4805903291893	11.1296480236123	x	14.8029803166477	x
ENSG00000158941	287.145208496366	199.678968330802	10.4904666409095	34.4257511158978	x	68.9571179649142	162.423108604439	x	152.989934360514	15.8192669382394	227.776944124351	142.49735642903	87.8449449860938	137.553102868227	547.10239388989	x	31.6467318631519	x	302.83600772556	148.351878742705	391.468794429047	33.1739135577937	87.4331395484352	x	146.620106446173	27.687300367743	93.3743552416596	152.387352003454	288.531421364259	294.784794648544	74.106475636265	33.0893243909324	146.22999837329	149.296690488834	186.713379588427	x
ENSG00000004534	x	x	x	x	x	x	x	x	x	x	x	x	x	x	15.2555312687679	x	x	x	20.5907397858291	x	x	x	x	x	x	x	x	7.43103521714499	x	9.26467239896079	x	x	x	x	x	x
ENSG00000125818	44.2948409673511	75.2946412827804	x	33.3802537793111	59.7817866655978	71.5061738213095	110.243265182845	x	110.133949145179	41.7557355989846	85.8897832039997	33.5829288437296	44.791468071798	45.3847752285987	96.1027348574483	x	x	45.3138960701117	81.9423415874984	48.7221972166714	22.1421685240579	85.4709194838137	57.6960214374494	x	104.145818657497	50.1133682739978	84.5027032145033	65.7762456418767	57.5994647421122	77.9328900562653	118.761817141948	85.5584369066639	79.4018665292955	59.608131546056	123.209794444415	79.0384865069479
ENSG00000133110	43.8177051174211	3402.83561454624	15.0934582295683	891.558571887973	446.701810161002	421.659590069922	693.282950875614	x	253.469941830039	x	x	145.224014264643	7.37416149867755	601.971541160487	24.4459372984556	x	1866.83817936761	757.464253989738	45.9202994290847	1046.57147811204	520.994131310956	243.466450785398	503.187697869619	25.9915390231982	181.51843940996	1155.24091071896	35.8253381549777	9.52617737294247	2533.53115558898	213.766664942978	195.475145216461	326.456294986292	2903.41764395404	1099.29553003926	985.010410373458	1038.77145177972
ENSG00000100949	102.539786374751	152.11844525828	x	10.5372545042858	183.997253992295	12.3123213202255	69.6017082611339	26.9565299487732	49.666208539138	67.7888763366675	x	x	50.0788900748973	73.6804865584441	80.0898553275582	x	135.612882765454	12.2609028155648	39.3087676970972	102.535308344136	20.9690735029157	45.6320064042699	124.889779611054	x	124.198422936657	x	146.713854477278	128.259519653152	136.369593677517	70.4037227258967	26.4634824328767	60.7691546903292	x	18.8166949472097	133.350997960653	24.950339007712
ENSG00000169762	9.19794127398709	x	x	x	x	x	x	x	x	x	x	6.27622586537139	x	x	10.7762334795501	x	x	x	x	x	10.3452301206936	x	x	x	x	x	x	x	4.48525564044982	4.41719177270047	x	4.99681025824423	x	x	x	x
ENSG00000126746	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	9.83827197762858	x	x	x	x	x	x	x	x
ENSG00000111711	85.057441750135	26.692615316858	x	14.7919934627874	x	17.2837978247975	8.14212732214999	x	x	x	x	44.6454182645182	62.7488343956149	112.05050752574	10.2207804781767	x	x	60.2406613389462	x	14.3937076789258	382.667721904775	x	x	x	35.895039932567	x	x	70.8345008025099	140.384192809641	62.8426632428505	x	21.3266401260607	x	x	x	x
ENSG00000158636	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.24418043534814	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000143153	56.670674601634	33.0280174952074	x	82.362704397955	639.192914559123	21.3860489189499	272.015111752917	x	103.522051234185	29.4366957251825	x	364.596260460645	37.8657106418491	106.650244155723	6.32332411868793	x	x	202.31900025607	134.711258672997	71.240022515174	254.957561647798	93.9907421532512	284.719246894162	x	196.693257544599	257.604426159234	451.755728362044	8.76468305558664	205.286435881109	145.282361138522	275.796569219934	184.719123392479	32.652799790134	81.7097662105637	57.9064437079907	x
ENSG00000071553	x	x	11.2757994702843	x	x	x	x	27.0460865266761	x	x	81.6095614496475	6.38187219223035	x	12.3208787046789	x	x	x	x	x	x	42.0774763978774	x	x	x	3.6650306553518	x	x	7.11667691670763	x	13.4746361650949	x	x	x	x	x	x
ENSG00000136628	703.234341936785	764.479377427959	243.686803071402	128.521300201356	x	55.6190821505998	922.285101090892	133.949330609031	457.693823645674	413.405338289679	808.36435368902	632.141369020982	871.412770722737	698.96536560678	1289.30233071459	201.649202921269	15.3152761998281	x	304.17676411137	333.495374646223	615.710380228714	133.063264264119	345.554751449263	122.394540860936	1425.72177755297	48.2368655030678	1741.24611874042	705.415443992655	874.761715486635	518.633953783333	185.294517254132	338.569273289658	334.02151371543	161.503084773269	293.666743240285	x
ENSG00000143499	x	13.6523250677569	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	20.3709612926469	x	37.7741624249715	x	x	x	x	x	x
