GENE	adrenal_gland	anus	ascites	cardia	cerebral_cortex	cervix_uteri	colon	earwax	esophagus	gall_bladder	hair_follicle	kidney	liver	lung	lymph_node	milk	nasopharynx	oral_cavity	ovary	pancreas	placenta	prostate	rectum	saliva	salivary_gland	seminal_vesicle	skin	spleen	stomach	testis	thyroid_gland	tonsil	tube	uterus_post-menopause	uterus_pre-menopause	vulva
ENSG00000099804	4.21044267423774	x	x	x	x	x	4.82216585303227	x	8.61308990272182	x	x	x	30.9459199109484	x	x	x	x	x	27.1146574472011	4.68407831006998	x	8.29085846943151	6.52139379427949	x	10.520003713421	x	x	10.380950399557	3.63855623034804	10.7097098926649	x	10.0282440982317	x	7.9764587900205	x	x
ENSG00000139436	16.9966003671891	13.8752272156511	x	x	x	1.43696896021742	3.8931975685019	x	5.79484780776793	x	x	x	5.55207320270826	1.50965573695841	30.5463613480699	x	x	1.78196635860638	12.5088396811931	6.30285326940445	9.15672819424874	3.93564177378628	5.26507698758789	x	3.77483240942611	x	3.33416814235282	34.7963231311711	2.93760494777276	8.55328831977491	x	x	x	2.14661011345045	20.0828339490201	x
ENSG00000082996	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	11.4133771582668	x	x	x	x	x	x	x	x
ENSG00000125691	22.1126818928403	34.0837354328884	43.8112197105451	9.94496806723462	10.5882910632695	12.7466282644408	20.7207574580637	67.4904363731675	16.4490168736174	8.07474963693705	x	31.2053752495735	39.6465423302725	24.1045129256513	102.191154397777	35.6216191254126	8.44069239911345	37.9366236266504	55.5592846229514	22.3637753784906	8.12247262410965	24.6022697720586	18.6815389900392	20.6246390559261	18.4165509127844	16.3600790195556	11.830290857579	4.95630575713999	8.68600489263546	32.1421739288118	16.1147539362885	33.5153617265471	12.4597858232093	15.2331981565987	16.1949736457089	x
ENSG00000244414	19.4919313101612	32.1306024163434	x	28.9288244989613	17.1112115216016	6.17975793591537	39.0667519973826	x	19.9368296568116	x	x	13.753488469199	x	6.49235110795802	x	x	20.4608759100461	30.6537470216915	x	5.42114806775212	59.0684614198627	36.2484680604462	x	x	x	16.9963145304881	14.3387592966959	9.45350412872103	25.2666383076726	x	39.0633807062981	x	12.0813847746052	64.6212400950756	31.4062714728113	54.0353738792624
ENSG00000135426	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.48957324402657	x	x	x	x	x	x
ENSG00000110887	x	x	x	x	x	x	x	x	x	31.2934636872994	x	43.9765631304453	75.1938055533788	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000138400	x	x	x	x	x	x	2.77845905593829	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000167825	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	5.63772540330878	x	x	x	x	x	x
ENSG00000185122	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.76468785244111	x	x	x	3.8525703762033	x	x	x	x	x	2.98945725151016	x	x	x	x	7.00522376033196	x	x	x	x	x	x
ENSG00000271601	1.55812859718332	1.46767280040153	x	x	x	x	1.7845046464932	x	x	x	x	x	x	x	4.80047183837699	x	x	x	5.4598113589816	x	x	x	x	x	x	x	x	x	x	3.71102864189087	x	x	1.931501892896	5.90358283276486	5.02105296125071	x
ENSG00000100028	45.6700483604358	33.0913181032108	38.2820101895035	10.4278320868349	x	26.7310459553548	36.2113747749825	117.945566911928	17.9663290511965	18.8151284790343	x	19.8306112811707	30.5012853568449	28.0831931646556	21.6470511146325	x	14.7508640281727	27.6240162114081	60.1644387223242	35.1744258349498	7.09737327137885	26.9016489333415	5.44127638762628	36.0433992803791	32.184567987685	28.5906996365575	x	16.5653098651196	3.03591390518546	40.9042988062453	37.5492961827982	16.7345967878602	8.70983553518048	6.65534366427689	22.6417305966779	9.73893366428567
ENSG00000177830	52.5323254775548	9.89652142764388	9.54073847386128	19.0582365149363	3.07440625444665	19.9859346985965	12.0329193720279	x	12.5373178863905	14.0674603513729	x	19.7689384725496	8.40279984743918	13.997927494851	1.34873307587988	12.4116718716874	22.0574836994644	74.352886382767	52.671680443481	46.7533787556434	49.527104066772	15.3270305039723	16.2730623772436	x	35.0012450380376	12.2150499113658	10.3050964467631	67.3876064221687	55.9897370509338	82.1063119558023	44.4511158550746	10.4265953269005	13.0241221785608	26.5385827087818	14.1070720391374	x
ENSG00000115593	x	x	x	5.52951890189937	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.10159375749652	6.49197176046817	x	x	x	x	x	x	x	x	96.5023381426721	x	x	x	x
ENSG00000124772	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.09845643672008	x	x	x	x	x	x	x	x
ENSG00000114098	x	x	x	x	x	x	1.48087807302932	x	1.32253186293359	x	x	x	3.16781128663918	x	1.99184504776081	x	x	x	x	x	x	1.20229130753724	x	x	x	3.00658535396665	x	1.70724107179502	x	x	x	x	x	x	x	x
ENSG00000117593	28.2649682774841	14.976039484987	x	x	x	x	10.1160952222055	x	x	23.653074378592	x	19.9437351333166	25.9401079811122	9.41446464143143	19.049219752259	x	x	x	x	1.96528214321533	14.275720567531	x	24.6254228301387	x	23.5404836850235	x	23.3914814025819	28.9564695225404	39.6920198476587	14.3235739471264	x	10.5187871281366	x	x	x	x
ENSG00000241294	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	68.1806172732185	x	x	71.6643471306312	x	x	x	x	x	41.9368447892212	x	26.7341865281622	x	x	x	x	x	x
ENSG00000165175	x	x	x	x	x	x	x	x	3.35092706873944	x	x	x	x	x	x	x	x	x	3.51632382128474	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000254986	104.634561740674	144.049367446816	65.7808810566225	105.519406796812	222.570831736388	91.8651735268822	71.4410607745693	x	82.3252452690306	140.098742563673	109.907405209259	122.103542122667	201.621188366703	184.981383956079	55.7949577706098	49.9188732734096	101.387030337889	348.091323188978	121.222301322603	114.166419395634	44.7171409525179	44.7854348107741	68.5657394316026	103.22370521655	152.503597258204	70.1829622100401	150.983222282509	142.78879504227	189.539463098692	181.37189929007	75.2754815126563	150.966124970017	59.865263347069	80.0522379735293	68.0851845257315	122.720689117279
ENSG00000023228	20.437336980992	8.88501471095094	2.85519857704098	4.66645265312376	x	13.9558269792298	34.8098440011005	41.7846545271264	21.9758044302841	42.8004772404768	19.081986250055	53.9846823182035	41.6673070567904	45.3816386144303	18.1632202404959	x	8.80134470993097	3.2964643763914	12.7386417234911	7.57878242858688	33.8781124019045	15.1914951955641	10.5515368075139	10.7529423692882	12.2203771596127	19.4961250129456	12.3357732912094	6.09289487000167	14.0385652474914	18.0586270240934	15.4030269242957	36.1955211935414	7.79529911931121	13.8985694493343	14.3539070080598	13.0745122642542
ENSG00000068024	0.688938951479835	x	x	x	x	x	x	x	1.40932761367117	x	x	x	x	x	4.24513360568377	x	x	x	x	x	x	x	x	x	x	x	1.01360195028368	x	x	0.592619633606985	x	x	x	x	1.11004925033212	x
ENSG00000108654	17.4074231978744	68.8667717894982	x	6.88936405062392	x	19.8679738698527	35.8856963059551	7.30529913103321	44.5118579500555	x	x	9.82612919862394	5.3709550046849	67.2573270062464	96.5356267666874	x	7.30909873009234	5.47511417433529	11.0838441525574	23.2387156631128	21.1006223902882	15.9482777393095	26.9616927245226	x	24.6462181807682	10.1191286154442	10.2442737864533	51.9495435751162	46.6334465036822	23.7806771482572	11.628620216813	39.387211116003	15.1051265232803	39.5729203376734	39.266666286341	9.6513434795591
ENSG00000110169	618.606291572405	1214.82795839531	4248.8396684418	1402.18992984584	1994.47639307462	1383.56625298765	1120.68944196158	15.7338101139323	1253.94753805616	411.626492690688	x	1327.98173272771	188.28120087292	539.462501142362	453.367806073717	292.312904062799	1196.39150690485	1880.83097400088	779.794178433196	1359.70400561793	499.900822706477	1507.92515901037	725.860341357834	711.606228346976	627.615015728594	854.328872190692	551.590891831129	505.741633218249	913.652041516608	765.535343482411	1031.86125068676	1058.14668741956	1826.4794004448	887.81559322943	900.073893046237	3201.13797544902
ENSG00000175489	x	x	x	x	13.5082918285438	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	46.4455414470039	x	x	x	x	x	x	x	x
ENSG00000164414	x	x	x	x	35.2485410761031	x	3.8322020366345	x	x	x	x	x	x	x	x	x	x	26.3107188442531	x	x	x	x	5.18258793699899	x	2.78676849674813	x	x	x	x	2.87825527073301	x	x	x	x	x	x
ENSG00000067992	3.22413387496289	x	x	9.57015511144712	x	x	14.7702362723799	x	16.4886195300674	4.31690154978363	x	13.649675047646	13.2593423653929	4.29556390328717	17.3832807005257	x	x	x	15.4804957194454	14.3472757815991	26.0544905308504	18.3403197610345	34.956164445443	x	91.2974953536422	3.74844972553364	28.4610563239466	28.0511137993011	11.1448541693742	68.3541965633404	x	3.83954895067642	15.9869235278742	x	5.19486869364175	x
ENSG00000110422	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	0.995649775141658	x	x	x	x
ENSG00000087470	76.73932519919	76.2270700906898	x	45.556870389725	19.5975218237942	63.6992575165	51.1351635579939	x	59.9384906927191	16.8134514291978	x	19.6898894394593	39.4603051561458	57.6267461150381	48.3602387975718	x	11.7169512420223	41.6905461155006	86.3801937579917	34.1487141857366	36.6444464984753	57.2652529283827	45.3823779452777	x	92.9634329800547	x	41.0555599596767	69.5523903468117	83.1966251011706	63.3877545324008	18.6414195681103	101.356653658304	27.6736923604833	26.4324642489753	67.4431815306542	3.86792972519388
ENSG00000232040	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.93446927786783	x	x	x	x	x	x	x	x	x	x	1.47647568643636	x	x	x	x	x	x	x	x	x	x
ENSG00000105928	1.48100458484068	12.5552353979829	x	x	7.80069937014189	3.75632345124267	1.69617550688916	x	3.02961627137824	x	x	x	x	x	2.28142940668921	x	x	x	17.5822558448472	x	5.98405981704491	7.73607522223712	x	x	1.23345492287919	18.9403374343021	x	x	x	48.7063929545974	7.91480262676628	14.1095619976077	5.50769011783472	11.2227363750551	16.7038257588237	x
ENSG00000143845	x	x	x	x	x	x	x	x	x	x	x	x	18.7023205377999	x	x	x	x	x	x	x	x	x	x	x	x	2.95841081460564	x	x	x	x	x	x	x	x	x	x
ENSG00000115289	x	x	x	x	x	x	3.95837386708173	x	x	x	x	x	x	x	x	x	x	x	7.41920779479777	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000100030	15.7339605213667	13.7619292253219	12.2466310949183	13.3436893261404	1.97317636036614	23.516384241163	12.2277910929413	x	10.3455540938246	2.25714966715687	10.2309016280802	5.55093390085574	4.69391827360401	20.2139369417343	12.1187741700998	5.97442615815984	33.032192518904	44.1853933775289	20.8132349368151	9.37708110249448	14.75818345189	25.91436297148	15.6662552063992	14.4131085400355	9.36002265919213	12.4128712150474	10.7475648638771	24.782689718984	14.5680898607566	22.2438323166026	18.7691121082475	12.0453568877236	22.2906043164917	21.2908199602979	15.3918369559298	3.11553983852942
ENSG00000141376	4.07828874482246	x	x	x	x	x	x	x	x	x	x	x	x	x	1.04707394411482	x	x	x	1.84537528175467	x	x	x	x	x	1.13220116055329	x	x	x	x	5.07987182850805	x	x	x	x	x	x
ENSG00000102854	x	x	13.9559933755365	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	73.4315182493571	x	x	x	x	13.1398910114368	x	x	x	x	x	34.5902370559393	x	x	34.9275931624804	x	x	x
ENSG00000137177	10.7340748246165	3.37030582414562	x	1.77010090208838	x	6.80630185142845	16.391463823941	x	3.65969244566834	x	x	1.26232552313345	6.57444370147387	2.38352924847332	x	x	x	x	9.75622411151896	x	x	3.10690611431482	5.54186613020516	x	4.46993803074591	x	x	5.90531826537994	6.95708346816548	10.9916364828837	x	5.32623738752845	7.76199309211889	x	5.76507380732859	x
ENSG00000204482	x	x	9.21004147981641	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.58926298235494	x	x	x	x	x	x	x	x	6.55862649978408	x	x	x	x	4.19089520974978	6.40467842801318	x	x
ENSG00000137216	x	x	x	x	x	x	2.13785592821292	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.14235465520894	x	x	x	x	x	x
ENSG00000154146	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	8.30886299845018	x	x	x	x	x	x	5.51360790409657	x	8.56166590413419	x	x	x	5.64760607522925	x	x	x	x
ENSG00000088727	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	20.6348722903627	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000163975	x	13.2490523427617	8.51516325562638	x	x	19.8195113210912	8.94954071386634	x	7.99259099602814	x	x	x	x	2.08220496043771	1.2037519276778	x	x	2.45779160134809	x	x	6.31474593865299	7.60804465813043	x	16.0344468663407	6.50808539929446	92.6670118749069	2.29933927152416	x	x	1.98763351654177	2.08804596171692	20.4727501581487	x	2.96072946760539	2.51812837761438	4.33251073684977
ENSG00000183347	x	x	x	x	x	x	x	x	434.770727421373	x	x	x	x	x	x	x	x	26.0869852457783	x	x	x	x	x	138.278986961334	x	x	x	x	x	x	x	61.7322860248527	x	x	x	x
ENSG00000105519	13.2129305041146	x	x	11.4391000696559	x	x	1.89157492528279	x	16.8931403292051	x	x	23.307578459136	x	17.6037936175246	x	x	x	7.79218249291398	11.2100397115657	11.0244467105807	23.3569822778897	x	2.5581254057027	x	16.5065871599385	24.9626759988671	21.8694756793206	x	12.8455589156207	7.85370012480205	52.9595273362185	1.96687294246651	145.364832459353	x	x	13.7357920401085
ENSG00000112110	5.76145225470113	x	x	x	x	x	x	x	x	7.71420267640405	x	56.91385437696	14.2920308529216	15.3521455966784	4.43764547849966	x	x	x	x	x	x	x	x	x	4.79842649998213	x	x	x	x	9.91190791837544	x	x	x	x	x	x
ENSG00000120341	x	x	x	x	x	x	x	x	x	x	x	x	1.92772059810423	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000153147	0.7817191939674	28.7171495496967	x	x	x	5.94810476073338	10.7435152893759	x	3.1982469385091	x	14.2326136242206	8.8252852931223	2.39994943262961	15.6224503184677	46.9641011450457	x	x	1.22936111525211	15.0656475874966	7.8268979864971	9.47570547326082	1.67823370038447	2.42154998646602	x	x	x	x	18.4143574804143	18.9151652171621	1.66662149844526	2.08883658873764	3.72372764571471	2.90712609778932	20.732953719763	18.8931138971711	x
ENSG00000150054	1.21920495547317	x	x	1.20631679587204	x	3.092311943523	x	x	11.2232969706825	x	x	x	x	1.62436579886115	x	x	x	x	x	x	51.7256005169801	3.31772349843008	1.88837997468211	x	1.01541505659071	x	x	1.60978045942877	x	x	x	x	x	x	x	x
ENSG00000164111	1258.39665165819	692.001061721667	497.948576352571	845.133771564292	1141.72665185351	2866.30290147596	519.324273612684	88.5093790291129	553.676988655842	536.535492618227	191.994888328093	644.860641250215	299.058610238643	1226.99540502397	1104.62616734958	373.723752072859	2420.51465277732	3521.29699772007	2253.15418835018	2236.79892113088	987.09477966191	1293.42553884548	783.988489829432	432.766262869297	1487.18542090819	1536.60059191489	1199.80097370469	1507.92685440607	950.780349174539	1165.2022087381	1418.29040645733	1096.73817592131	2217.91117613459	1611.50723779176	1251.66557892586	1218.05760855105
ENSG00000087191	47.9007051338261	72.1917943584973	19.5740092703291	11.8485872448375	x	9.11191686374528	38.4020431466924	10.0511424239042	39.1952211814503	70.5494560313054	43.605954270959	33.7986926611601	31.0763581999334	57.4369716349047	121.752106225658	42.4401425078872	50.2818508926306	x	25.1797592063674	31.973453336951	67.7406678593089	29.9993379929049	44.5149432546874	12.286255400485	49.8676381233641	11.1380849539832	35.2369742190651	46.221469723851	41.3945569593347	38.2041442358085	57.5980938256437	31.3741333630098	59.3791185171044	22.6863319414543	38.5898791975475	66.3949731250411
ENSG00000179335	x	0.555724841074116	x	x	x	x	x	x	x	x	x	x	x	x	0.454416926022779	x	x	x	x	x	x	x	x	x	x	x	x	0.572271087235875	x	x	x	x	x	x	x	x
ENSG00000136754	8.39463428273748	20.5589568882485	x	x	x	14.9041220807371	19.2285333960707	x	22.3242231241189	2.24797177477212	x	11.8464921688479	2.08239809797923	17.8948837261364	11.638444023986	x	x	7.9210312682102	8.63925170375754	5.60337153221438	20.3513186404569	3.12224199680314	5.20085132631343	x	26.5675958964855	x	27.1713463983607	13.096432188577	26.115937074317	14.8846076353489	8.9725412266567	1.99939645818634	8.3249878278792	x	5.41032407724901	18.6172296558803
ENSG00000143442	4.67368033036803	10.5656493478951	x	x	x	1.18540180147124	x	x	x	x	x	x	1.15936712699145	x	x	x	x	x	6.28517668342413	1.03988517870705	x	x	x	x	x	x	x	x	x	3.05773598656717	x	x	x	x	x	x
ENSG00000181904	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	1.97025523405445	x
ENSG00000160113	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.2914380095514	x	3.79046652789112	x	x	x	x	x	x	x	4.15114091534351	x
ENSG00000101246	1.19613000652833	2.25337944441717	x	x	x	x	x	x	2.44686273597988	x	x	x	2.2070087530366	x	1.84259130528665	x	x	3.76215840716202	2.56763622407833	x	4.83301238989606	x	x	x	1.99239416279675	x	x	1.57931339009234	1.03366477691038	3.04248421245849	x	x	x	x	x	x
ENSG00000164327	1.29803231139133	1.83401426645585	x	x	x	x	x	x	1.3276595668976	x	x	x	3.2199377903994	1.72938871596241	0.499891951104175	x	x	x	x	x	x	x	x	x	1.62159965026117	x	x	4.37203099091437	2.80431531742742	2.47626269288118	0.867119998562731	x	0.804539455544545	x	x	x
ENSG00000205659	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.7893445130683	x	x	x	x	x	x	x	x	2.94585184938694	x	x	2.98088117661533	x	x	x	x	x
ENSG00000100580	3.97839232644123	x	x	x	x	1.00905348619584	0.911280314723852	x	0.813839622745619	x	x	x	x	x	1.838567146475	x	3.34092668058434	x	5.1240571820186	0.885184891330029	x	1.19686088476131	x	x	x	x	1.17064254021714	1.9617649072133	1.37520971604367	3.72396334100186	2.12613724210795	0.947555695561331	x	x	2.56406545747323	x
ENSG00000121380	x	x	x	x	x	x	3.47886511515962	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000128346	x	x	x	x	x	x	3.9917872649468	x	x	4.6667236224729	x	x	x	x	2.6845632467007	x	x	x	x	3.87747844350757	x	x	x	x	x	x	x	x	x	x	x	x	x	6.60290989314584	x	x
ENSG00000244731	23.8213891300143	26.7124513809344	163.783550828618	38.1602631837031	25.8908926713757	24.4553167987772	40.2739166784111	x	48.7302124880916	12.1505756441529	x	17.6087474622593	16.6409475985605	9.06788819584027	11.3582592604456	8.04030831687884	4.76296213949973	23.1910193241488	12.9069069702811	36.5967209943728	11.4584881661547	18.0242864290917	14.0556340972676	5.81909459077916	10.3921965864998	31.6517447153851	3.33783206338837	13.8458828075116	15.684443120416	17.2294630804921	37.8888559811545	32.4209825681292	29.5296924010061	17.1917522053042	25.58805836022	135.219564497405
ENSG00000182827	17.3343441752133	52.2496446154699	x	x	9.13028960703425	2.19828500882968	15.8822411862535	x	31.9139930652489	2.32095378593181	x	17.1235358117078	19.4674736904896	25.4042991436779	20.0271573861761	x	x	57.2473524878231	17.1714133374451	1.92842966529889	42.0240775060988	10.0053132424518	24.1636530765368	x	57.7476460955028	2.01532939343692	86.7107674569573	21.2210575139119	58.4215875675446	26.2659259992699	6.94788089528476	24.771699527286	10.7440806384853	3.28389893090404	11.1719482345209	4.80541283239173
ENSG00000132912	8.8311233466783	8.31844018288412	x	x	x	x	6.74278134012402	x	4.51634573915297	3.94142959939846	x	4.15415490597718	6.83313684156139	9.80486960339193	9.06933248932916	x	x	x	11.2008376566313	4.91227128857862	23.7883442536899	5.79650798884684	9.11879303363605	x	13.4841714263994	x	4.33093228757141	16.013818174736	3.81581479195008	14.1447574846991	1.96647484464927	x	3.6491064754095	x	7.1145504471144	x
ENSG00000084070	2.10737025308054	13.8952009769216	x	2.08509333890098	x	13.3624912156319	2.41354405233429	x	4.31094088019864	x	x	5.94783390416876	11.2480791818375	x	45.4484957137938	x	8.84851081376949	13.2565200628002	8.09613394367959	9.3777192162136	x	x	x	x	5.26537103179393	x	6.20094013817642	41.1051431615293	10.9268109183572	3.5475783416071	5.63111680590959	x	5.22471590626852	x	x	x
ENSG00000164221	2.4137027177723	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000112249	5.32223523405671	25.0662875467545	x	x	x	x	2.61235181800042	x	6.22138730513322	1.01801717126619	x	4.29184479360471	12.8979286422833	28.3635884151743	25.7673252066086	x	x	x	1.63211642134515	1.69169634031744	x	x	x	x	24.6960509466917	x	x	22.4642048980772	23.6537421721472	8.75900579020819	x	x	0.942514120336557	x	x	x
ENSG00000099994	5.01706048910791	x	x	x	4.40428307897035	12.7249450571866	4.309481148123	115.801862045515	2.56578680577234	x	x	31.8602986227558	x	26.7372321043812	0.966073084120522	x	x	5.91751404382897	2.69243020823767	1.39535828151335	35.4753679797839	10.3250297353908	3.88536665507701	x	3.1338447676068	43.7470955209606	x	7.34134321225505	2.1678072964123	4.89571227154832	35.1910589453153	5.97470517152645	4.66447146066926	2.37613829083033	x	x
ENSG00000143819	1197.86034999222	215.228596526182	113.176943483669	147.293371095746	486.268302827403	237.083010717504	249.795738456154	14.5289291829045	293.906647706265	2869.32549801351	x	459.246585066821	2102.67913540767	465.863389647669	111.995356821833	12.2694475713132	1206.52833000474	495.450396069852	526.051393156589	419.810191256742	258.786336425553	420.4406852474	209.125679476814	17.7597856152343	271.03465501576	756.704930954177	183.366201894806	231.905697770001	197.458284057893	590.116751855705	342.283138527125	226.756592724269	416.287782198644	209.875834636023	234.28306089458	403.090599276521
ENSG00000175416	124.78632317939	86.1974388147169	45.3265171014739	12.3467212686971	109.545079805015	21.0999928449924	123.860681809988	x	102.107631271219	16.7080615388872	227.196100224379	23.4797633906676	83.0673347598286	60.9600811553802	48.0571076835508	44.2243956448877	87.3263038336754	26.1658243549832	76.1683378428366	37.0196330106807	50.4204261011722	72.0526324761396	51.5404715722505	x	117.785418787338	77.3756553149778	48.957859143319	95.2933830907305	86.2697039329801	52.9482328096998	88.9179438150076	29.7210484926101	103.12585660526	86.6803758773147	93.8286088964413	80.7173810281729
ENSG00000149357	151.848082270076	108.358086582393	37.6065289547333	45.5281524742197	80.7888181424799	93.366684535494	73.779854069351	x	51.7713253030988	30.8052298556254	167.555717302675	97.4035132486181	46.8122027652221	141.003640370681	x	x	19.3207825272426	123.019225835381	75.5933617195943	87.0243286032096	92.9618802187289	50.2110110255148	14.2540420080017	x	76.64648569808	74.8965876066134	x	56.5924286843304	39.7646078368646	23.8692617234972	116.808021381426	98.6359016467231	79.8574148140136	43.5860731059441	14.8281467466357	63.7806093987208
ENSG00000172809	7.58395245771883	14.2873454243169	34.4342775327014	5.002521896351	x	x	17.3716064566787	31.8272501733259	5.17136948853217	44.0024417970394	92.0530593834286	32.1073784896261	48.4061997076247	90.9379644782838	23.3655619072023	62.714404871655	x	55.658446377957	113.41090876657	5.62471770947996	5.10721186834323	27.1360114451962	3.91549806995311	25.93653589033	29.4760484998902	5.87818116142867	14.8771943396739	10.0134915108957	x	38.7524794080594	x	15.0525990494886	x	x	4.0732011267289	x
ENSG00000110921	16.5804752766709	1.41981002229157	x	x	x	x	1.72630955702372	x	9.2503202094698	22.2001573736865	x	4.2542428435999	47.6121089567063	2.00822055444503	x	5.34194249332666	6.32897865214615	7.1113858234187	7.32788511453544	1.67687495597784	x	3.23598092191436	2.33462406215262	x	5.02147333899322	x	x	4.71141893519041	9.11808554487559	36.3192442273099	8.05541605868498	5.38508654240648	1.86851302610406	x	x	x
ENSG00000177971	x	2.87672553333139	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000166887	24.2934893274712	15.6568934683627	x	2.5301772597151	x	8.10742396423248	14.6436952308226	x	15.6934623206901	x	x	1.80436455866556	x	17.0350500788907	26.5901445114477	x	x	x	17.9213461205218	12.8019225324146	7.74938217017397	6.22433546246303	3.96076394359419	x	19.1679506140905	x	x	32.300923851683	16.5740592945148	22.8367743939257	1.70828368007517	3.04532350712197	6.33998350475772	14.5334899423454	14.421015549835	x
ENSG00000178078	x	2.85560420048755	x	x	x	x	x	x	6.20159336608116	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000103310	x	x	x	x	x	x	x	x	x	x	x	x	5.51975848053899	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000111581	14.3880157359541	10.842185624772	x	x	x	9.73141996165207	12.084166899166	x	8.82985110903935	x	17.4639922169274	2.70724544592721	7.98300295923406	15.3355024157621	23.6417848010513	x	x	x	20.6027914733194	5.33551122356586	23.2541472710687	2.50520881054636	x	x	11.1841906186667	x	x	12.2710446117493	19.0650879574671	10.8955858732033	6.40771731940851	x	9.51242995107523	7.26862064743389	1.54550762900508	x
ENSG00000095319	6.5321439695592	11.2803644221404	x	x	x	1.38064199974485	1.24686341532966	x	5.56769873743356	1.45768463299953	x	18.4362986581318	2.00876978787547	23.2076730763639	10.0625112801276	x	x	x	7.63088542023453	x	43.9889930653574	x	x	x	31.7350671579939	x	x	5.74982227730577	6.5857292149576	8.85633881911307	x	6.48248684676516	10.7965829133578	x	3.50829416786282	x
ENSG00000144199	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.14911769676037	x	x	x	x	6.56504433216876	x	x	x	x	5.3139578777013	5.53149857655735	x	x	x
ENSG00000205903	x	5.40986589539694	x	x	x	x	x	x	x	x	x	x	x	x	5.30838526267115	x	x	x	x	x	x	x	x	x	x	x	x	x	x	0.988065746685237	x	x	x	x	x	x
ENSG00000130311	3.0375483932338	x	x	x	x	1.92605991577941	x	x	x	x	x	x	3.72089653335009	x	x	x	x	x	13.0409223818319	x	6.13666948378662	x	x	x	x	1.76576064805054	x	6.01595247711977	x	5.14152761772969	2.02916286078571	x	x	x	2.44711691036925	x
ENSG00000158417	36.4516323194264	108.055726818553	x	15.9116046123333	x	33.9902732237685	55.2541576322435	x	78.9535725962501	2.87095997131187	19.519646485148	12.1036412285629	28.9952224909748	52.8502329156901	104.872693258121	x	x	6.74414271500258	51.1797100756489	32.2031397336073	6.49783749910381	34.8036177344447	13.2843625014854	x	69.6465400767702	17.450373363078	59.9388433885943	59.3550442729963	88.0162784161308	60.1277401097737	x	43.4094339907356	23.9222711505468	24.3725896765522	25.9113971624177	x
ENSG00000057019	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	1.17621233628718	x	x	x	1.74049346818909	x	x	x	x	x	x
ENSG00000124019	x	x	x	x	x	x	x	x	x	x	x	x	x	3.18110187286609	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
