GENE	adrenal_gland	bcells	cd4tcells	cd8tcells	colon	esophagus	fetal_brain	fetal_gut	fetal_heart	fetal_liver	fetal_ovary	fetal_placenta	fetal_testis	frontalcortex	gall_bladder	heart	kidney	liver	lung	monocytes	nkcells	ovary	pancreas	platelets	prostate	rectum	retina	spinalcord	testis	urinarybladder
ENSG00000143376	8.35499561830349	17.0179656640839	12.0743541276757	13.7936235657743	11.8603524984812	x	14.2647227854918	6.57781945121527	5.89032324453663	3.90824514242492	13.733513415501	10.2163903379182	8.76459911805265	17.8924173427017	16.18550540706	2.08919520444388	10.1705931492015	9.42274282862437	5.44828031435631	31.7819382614753	12.0680047927429	12.9503903983112	10.1893770846353	3.62658452087167	11.7127092238287	7.59846116134011	18.9405876315515	10.1269817908239	12.0183059200172	10.8097075719607
ENSG00000048052	x	1.76508314291763	x	x	x	x	x	x	x	0.745039228010319	0.671351309107024	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000163602	x	3.80061499423492	2.90482855140618	1.53798332390331	x	x	x	2.39711778994791	0.753556860724076	1.31460000975749	1.64205375088166	1.71537988748096	2.29011108962478	x	x	x	x	x	x	x	1.7342937398836	1.097499243896	x	x	x	x	3.13678981271849	x	1.09862452927118	x
ENSG00000214814	x	x	x	1.53344041286399	x	x	x	2.97589635400574	x	2.38988785583875	x	x	x	0.812896901993004	x	x	2.22324347945026	x	x	x	0.717678321710221	0.810687747972459	x	x	x	x	x	x	x	x
ENSG00000142871	x	x	x	x	6.81494487425166	x	x	x	x	x	x	x	x	x	7.26681736834752	x	x	x	x	x	x	x	x	x	2.71638875021724	x	2.05795328149706	x	x	x
ENSG00000196155	x	x	x	0.667639080316591	x	x	x	x	x	x	1.48384108632465	x	0.82521775340631	x	x	x	x	x	x	x	x	7.68788086266311	x	x	x	x	x	x	5.77251523789287	x
ENSG00000157216	1.85437082918622	x	4.47422309344	3.65402314582728	2.3630879759883	x	2.65672871594733	2.84203737974885	3.67452697961173	x	2.46099116225772	x	x	x	x	x	x	x	x	x	2.74158555850287	3.09688861299328	x	x	x	x	2.97519761024511	x	2.60507180046878	x
ENSG00000185988	x	x	x	x	x	x	x	4.58179001463928	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000102174	x	x	x	x	x	x	x	x	2.82912381839192	1.4948888673306	x	x	x	x	x	1.91776096344629	x	x	x	x	x	10.3323283082886	x	x	x	x	x	x	9.84016671328528	x
ENSG00000175130	138.825750717104	28.5075275236225	28.3009952343221	12.2348142870885	9.18553488053932	x	320.598487949215	26.8684408686531	88.792052773742	136.541787950659	243.409685620547	22.7532673009246	76.4385362230663	54.7290981358409	26.4892208523924	9.48835308454214	11.6967710361748	11.427499267417	16.4402445237954	29.2436710525428	12.780081002556	46.9602838578241	3.92725422890564	x	7.00681390491072	6.36873324421448	23.6949844914068	92.7785316021841	63.5364660830439	3.52834888073805
ENSG00000142539	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	13.3449336393149
ENSG00000165240	0.692519956013432	x	x	0.546908401405163	x	x	x	1.09942379994546	x	1.14339555890189	x	x	x	x	0.980844734970873	x	x	1.01501497750518	x	x	x	x	0.786561939751349	1.73229720018331	4.69036026230352	x	0.555547921092569	x	1.05081295632094	0.706668012303896
ENSG00000114654	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.77333710885205	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000180739	x	x	x	5.93577843252492	x	x	x	x	x	x	x	x	x	17.5509295407514	x	x	x	x	x	x	7.81627382103612	x	x	x	x	x	x	4.78614107377678	x	x
ENSG00000100218	x	x	x	x	x	x	x	14.9484891879633	x	7.64932244252381	x	x	x	4.59734779833037	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000172172	25.5020045837083	21.1114018576863	12.5314019647892	27.3259655284538	13.1865008551215	19.1578585097614	12.8672643073352	14.7466626378594	31.4815946881763	23.0920093775965	19.8433319710792	43.7703409254784	100.473033068066	9.43186510434002	7.030423224975	9.45951816764639	20.9565703301957	15.0247318867383	6.35363919250469	28.8427218259039	14.677385803696	7.62794991386118	14.0946449829123	x	6.34340597526069	18.2855560319736	8.35211220053134	x	13.6672120874334	5.06520046334934
ENSG00000172020	248.148290866239	x	x	x	34.3902701048883	12.4248934604214	1783.22818682414	167.935598946222	21.7660770067099	51.4735770390341	40.0305681531674	12.8927514048742	75.4134425094746	1024.5123178726	8.75381997554752	3.4714937991605	x	x	x	x	x	15.4828139810037	38.6093920484048	x	31.6775238344202	56.6128573122783	24.3823040613339	86.4157628513007	x	25.2274160899482
ENSG00000115486	11.6421854674236	x	1.17353593520591	x	1.03093035817389	x	1.15596760159431	1.18953288664875	0.758433734539849	23.1381707784697	2.39856666645032	1.53563042752132	6.08341718289508	x	1.09928734136054	x	3.36191990639339	28.2546493090413	2.98039317650785	x	x	2.06138481498464	2.64463136540257	x	1.5019280186143	x	1.24526701403838	1.48029544903045	1.76655693786575	0.792002212759142
ENSG00000196458	x	x	x	x	x	x	x	0.893343967461697	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000100479	x	x	x	x	x	x	x	x	x	2.75537814545152	9.38988625209469	x	x	x	11.3928240884769	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000029639	29.8503954384441	4.00986233661415	7.43236694725338	6.51604490044943	x	x	x	x	6.76349758748746	x	6.95220013270629	x	x	x	x	x	x	11.3400415172528	x	x	x	3.44485362568915	x	x	x	x	6.61897895312958	x	x	x
ENSG00000139218	x	27.8950561956397	17.9971948656419	17.4303727197253	x	x	2.23160985605757	x	3.02301579596749	10.4735784417852	2.32926112745034	x	x	x	1.10307647975049	x	x	3.56803639590083	x	19.7607041435517	16.3244317074482	1.95100287537373	6.19207669950614	x	x	x	3.12389832601635	x	x	x
ENSG00000132604	1.96937538949445	85.7829673828136	26.5411056421792	38.6259968656049	x	x	8.68774861718261	2.79712794371178	5.80007395547074	7.77405385631345	7.41143293964082	x	11.3081776959311	x	x	x	x	1.80447190977405	x	3.33120999787262	24.955278452647	6.57790353735347	6.71043070892795	x	1.90547991500028	x	24.1397012379109	x	7.47070592396126	x
ENSG00000133135	x	x	x	x	x	x	x	3.42536378091243	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000117477	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.08870068145352	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000111218	x	x	x	x	x	x	x	x	x	x	x	x	x	4.6829904855469	x	x	x	x	x	1.68452270277234	x	x	x	x	x	x	0.798900324568276	x	x	x
ENSG00000178372	42.6453042112718	x	x	160.449177257801	34.8603618529963	46.2102395753405	x	x	x	x	x	x	x	x	12.7655023658081	x	x	x	x	x	161.77588916111	15.5480454349959	x	x	14.1709181026998	39.7234835597888	x	x	8.83782144272362	260.275392958968
ENSG00000142185	x	x	x	x	x	2.86810585579853	x	1.44728732021289	x	x	x	x	x	x	x	x	x	x	x	3.19466305213118	1.2961389851078	x	x	x	x	x	x	2.93117908085493	x	x
ENSG00000183117	x	x	x	x	x	x	1.24578398047974	x	x	x	x	x	x	0.938276709828882	0.503649614331718	x	x	0.637238902766168	x	x	x	x	x	x	x	x	x	0.414607617440477	0.659713314718071	0.443654880726313
ENSG00000168564	13.748166194797	71.0892700004812	67.6288628440466	70.053334372705	8.54498752536231	8.21678056069454	12.4338726169267	22.4480705004474	14.9529349408025	29.9105291475087	56.6013305338089	x	12.6448471188985	4.70608831743535	6.11577058931122	x	6.23641513894764	11.0918047295309	6.12005787189799	31.7179743679312	43.1983707114449	27.0192602172654	29.3795826560579	x	8.35582004622686	2.72261320989876	12.7256406159968	x	55.6923143123851	11.0155544806577
ENSG00000101194	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	17.7902114224306	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000149483	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.81354950408137	x	x	x
ENSG00000005884	18.6030214446326	x	x	x	26.5390551526848	5.27353929622571	x	5.86312701437897	4.41992624819849	x	3.80130478404814	9.40750773116041	3.13986393598491	0.897762210980045	27.9513888031754	x	18.0773902062603	x	52.6100690072095	x	x	10.0478699240743	6.08520816558758	x	24.7420011593756	24.055236439026	7.61824528730127	3.38823901855064	10.0612076781992	20.1541701123056
ENSG00000128595	41.4733758679426	24.9726527387182	23.721388614732	4.34953351524895	24.3330691145674	51.7974482134403	27.9284575412707	35.0897231932115	53.0096964492653	103.174629221099	96.7063027436855	140.924893895776	81.316410525831	7.39622431881179	38.0406202939969	22.9138340687901	37.081518589784	48.3601967861522	58.5539159541587	37.3263236390061	9.25066123598033	40.3192300612958	34.7088105611695	86.2887392406428	46.1103116328188	41.9918333375991	12.6817091180667	12.9346799731505	47.7786185663649	39.2474351325669
ENSG00000136531	x	x	x	x	x	x	5.52037368176543	0.826417417851175	x	x	x	x	x	25.7991541967603	x	7.09617545946672	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000086102	x	3.72070632102859	1.92929919495515	4.51988793887544	x	x	x	x	x	x	1.4151747295577	x	x	3.20515149041681	1.80723411962596	x	x	x	x	x	1.75136416732312	1.06548035685955	1.44926258360354	3.19180650502933	x	x	1.02361273123985	x	5.80845762932487	1.56769496907478
ENSG00000140455	x	10.3837860835398	15.2051945585392	6.13458129790471	x	x	x	x	x	0.897915554946194	x	x	x	x	x	x	x	0.978857920868521	x	23.4247637171994	0.789720226344525	x	1.21338514910178	x	x	x	x	x	0.810515212626893	x
ENSG00000100211	53.1047957825871	x	x	x	x	x	x	x	x	x	x	x	x	x	6.55674222754761	x	6.68410080680105	x	x	x	x	x	x	x	4.47915412643485	x	x	x	x	x
ENSG00000136159	x	x	4.23379098835725	2.18979731910472	x	x	4.01168568737899	x	2.69815020865551	x	6.82167991273409	x	x	x	x	x	4.73613298152075	x	x	4.73641535922499	2.06991016428434	11.8870963326852	x	x	2.96498104766324	x	7.95720380255424	2.67024696227632	10.6220761540402	x
ENSG00000183617	9.38441978731939	64.6498333251381	27.7632992514001	18.491925440864	24.9300699074062	x	x	x	23.117030415798	11.5504883511823	x	x	x	x	13.2915429500925	x	15.8728546249689	17.1972514596038	x	25.2804404353384	27.7486998381377	15.6724331085666	10.6587938257359	x	x	35.5027022881847	10.1440735277279	8.94916633683023	28.4793811772223	x
ENSG00000175220	174.50246860125	81.7270725793689	93.0390409471735	78.9326423823518	90.6037012678465	90.8508362838467	39.3936365631033	52.2461764390061	128.605198229381	44.7293287428804	45.1079361746684	70.4896052127358	108.194399868004	71.017195268612	140.831804927592	37.2807122014757	71.4768460813824	25.4336478911694	55.2268689293018	137.372969357641	147.161400688486	76.5937826342658	80.9256445896464	247.042051908051	107.502622613258	52.8867552044122	47.5243127190555	31.5546538399092	89.394887237065	150.075817022287
ENSG00000186479	x	x	x	x	x	x	x	x	x	x	x	x	x	6.15637803449115	x	x	x	x	x	x	x	x	x	x	x	x	1.13286370543949	1.34667743434032	x	x
ENSG00000112981	x	4.72412498953843	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	5.57419492014252	x	x	5.19242924707637	x	x	x	26.0427062434449	x
ENSG00000188089	x	x	x	5.22112274543175	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	0.931536567220158	x	x	x	x	x	x	x	x
ENSG00000120029	x	4.84580790744092	4.52593928368783	2.81037759795602	9.20286168955706	x	6.29171015417716	6.55759243921658	1.37429452239846	1.75542746002431	4.59963476892004	x	1.39219183501346	12.5784550208888	x	x	x	6.53403703187181	x	18.9870653036097	6.32581431124333	7.84106226036553	5.6594025252705	3.50075153589214	4.13987369733854	2.62696717210983	3.65543495120889	6.80041044774912	9.7385793610385	5.8214758420723
ENSG00000034510	67.9334534759103	1198.43104867527	372.147583625852	189.524500420884	x	144.11179355783	289.47638111407	1327.87626384463	712.203585343881	849.925207371401	608.711686515593	181.857935490522	529.103802137541	743.335887275684	83.8760674068338	x	27.1226739801482	31.5451566978745	67.1478930219131	805.821241830308	1894.56896809829	x	26.8621789002465	49.7029608939595	18.2712772806863	21.2270357815302	x	36.7638408508035	17.9718675574003	x
ENSG00000136161	10.4254309789763	x	x	1.4354653369802	2.4143291711071	x	5.20824045304525	x	1.7514601292572	1.52773441728005	2.01592340807044	x	x	x	5.14882790022148	x	x	x	x	x	x	3.03556408600331	2.06448172491049	x	1.75867778045972	x	5.83256561216369	3.46669438543052	x	1.85478488501669
ENSG00000141956	x	0.807415719363483	1.25600869535825	0.649631614180105	x	x	1.19011829356916	x	x	x	x	x	x	2.88986858773417	1.17654212199631	x	x	x	2.61247302464854	x	x	x	x	x	x	x	x	x	x	x
ENSG00000187608	7.45513551632226	65.1200283772077	67.701113917325	82.1106281759763	14.4515465081726	x	42.7234343762494	34.2775675851943	7.28500626488847	43.8622632697257	x	98.1162465590632	7.27720579748788	18.7265450023845	21.1180352455785	x	x	49.8642057381373	9.54255327960571	37.8312160799011	71.7537221212631	24.9008708780779	8.46751895293235	20.5071457226573	36.0662854469913	8.66052598422807	17.9418008171127	28.4374524205874	11.3122415082114	30.4297702963145
ENSG00000153922	4.16244508017931	4.23227471328367	1.09728146924935	2.29248868146757	x	x	x	x	2.09785761745247	1.05657078326982	1.60975032856916	x	2.12517782646836	x	x	x	x	x	x	3.18252688525953	0.536463437266034	0.824939532344749	0.824262499680135	x	x	x	1.74652736799071	x	1.6517689268321	1.04270173278155
ENSG00000120332	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	0.979527069285413	x	x	x	x	x	x	x	x
ENSG00000170561	x	x	x	x	x	x	x	3.66891626267312	x	x	x	x	x	1.87028104713295	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000100652	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	10.7890146943726	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000075673	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.96461743864098
ENSG00000162621	x	x	x	x	x	x	2.18100973623248	9.91815532713871	x	1.87369932828198	x	x	x	2.64798531387096	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
